id,prompt_name,input,target,source
378,Write a dialogue that match this summary,"Write a dialogue that matches this summary: Ty found out from Steve Clark's back in town. Clark only told Steve, because he ran into him. Ty wants to meet for a beer next week, Clark may be free even sooner.","Ty: Why didn't you tell me you were back in town?? I only found out from Steve. Man.
Clark: I haven't told anyone yet, I just happened to run into Steve, that's why he knows.
Clark: Life's been so crazy I haven't got round to it and I wanted to meet up with you guys properly once I'm free.
Ty: I'd hope so! We haven't seen you for months now, we've gotta catch up. Beer next week?
Clark: I think I'll be free even sooner than that! I'll let you know this weekend.",samsum
379,To sum up this dialog,"Dora: Mum, I've been at home.
Dora: I left some things for you on the kitchen table. 
Mira: OK. 
Mira: Did you feed the cat?
Dora: Yes. 
Dora: I gave him the rest of the can that was open. 
Mira: Good. 
Mira: Can you come and feed him tomorrow midday?
Dora: I think yes. 
Dora: Around noon or 1 o'clock. 
Mira: Thank you. 
Dora: Do you need any shopping?
Mira: No, thank you. 
To sum up this dialog:",Dora helps Mira with feeding her cat.,samsum
380,To sum up this dialog,"Fiona: Pick me up after work?
Tom: Okay, I might be a little late though, I have a meeting at 5 and I'm not sure how long it will be
Fiona: No problem, just text me
Tom: OK
To sum up this dialog:","Tom will pick Fiona up, but may be late to do so. Tom has a meeting at 5. Tom will text Fiona.",samsum
381,Given the above dialogue write a summary,"Nick: you sleeping?
Tim: No, why?
Nick: Can I call you?
Tim: sure, shoot.
Given the above dialogue, write a summary.",Nick will call Tim.,samsum
382,Summarize this dialogue:,"Summarize this dialogue: Ed: Why are you online at 3 a.m?
Peter: Heh. I'm working
Ed: In the middle of the night?
Peter: Deadline.
Ed: Ehh. Be sure to get some sleep dude. It's not healthy,
Peter: I know  but I have to finish it.",Peter is online and working at 3 am because of a deadline.,samsum
383,Summarize this dialogue:,"Summarize this dialogue: Andy: Sharol can you pick up Mary from university?
Sharol: Sure i can, but what happened?
Andy: She is saying some one has hit her car when it was parked now she cant start it.
Sharol: oh my goodness, she must be very upset.
Andy: She is,.. you can imagine it you know how she is crazy about her car..
Sharol: i know she reacts so much to a single scratch i dont know what she would be doing.
Andy: just try to cheer her up and talk about other stuff.
Sharol: ok mom dont worry i will take care of her.
Andy: thanks darling.
Sharol: no problem mom.","Sharol will pick up Mary from university, because someone has hit her car when it was parked, and now she can't start it.",samsum
384,Write a dialogue that match this summary,Write a dialogue that matches this summary: Kimberly's plane lands at 11.45 pm. Dave will pick her up. Kimberly and Scott will meet tomorrow.,"Scott: Kim!
Scott: What time does your plane arrive?
Kimberly: Quarter to midnight.
Scott: That's late! Will you be taking a taxi?
Kimberly: Dave said he could give me a lift, so don't worry about me!
Scott: Alright then, see you tomorrow!",samsum
385,To sum up this dialog,"Hilary: can't belive that our children start school tommorow
Mandy: I know, yesterday they couldn't even walk :D
Hilary: Max is so happy, his backpack is already near the door :)
Mandy: I think Lisa is a little scared
Hilary: she'll be fine, as soon as she meet new friend everything will be great
Mandy: Hope so :)
Hilary: ok, see u tomorrow then :)
To sum up this dialog:",Hilary's son and Mandy's daughter are starting school tomorrow.,samsum
386,Generate a summary for this dialogue,"Generate a summary for this dialogue:
Owena: Your dad has just come from the police station...
Pamela: What? Why?
Owena: Do you remember the guy named Jack?
Pamela: The guy who was in jail for fraud?
Owena: Yes. Your dad hired him as you know,
Pamela: Did he do something bad?
Owena: Yes. And he begged your dad to pay back his debt
Pamela: What? Did dad do that?
Owena: Yes he did. He thought he became an another man 
Owena: And maybe he cut down his salary for a few months for the amount of money he asked your dad to
Pamela: Do you know why are swindlers called swindler?
Pamela: Cause cheating is their talent!!!
Owena: So he had to go to police and explain what happened
Pamela: Accuse him!!! 
Pamela: Accuse that bastard!
Owena: We will. He brought your dad's phone and bilked other people as well.
Owena: And people who called your dad's number thought your dad did this fraud to them. 
Owena: Now he explained what happened to him and the phone isn't a problem anymore..
Pamela: What the hell is going on?
Pamela: How does dad feel?..
Owena: Not happy of course...
Pamela: Mom. Seriously he shouldn’t trust anybody 
Owena: This was what I was talking about to your dad.
Owena: Don't worry we will solve this problem.",Pamela's dad had to explain to the police that he is not a part of Jack's swindle. Jack is his employee who had been previously imprisoned for fraud.,samsum
387,Write a dialogue that match this summary,Write a dialogue that matches this summary: Max thinks that waiters/waitresses shouldn't be framed by their nationality.,"Henning: You wanna hear something weird?
Max: yes, always!
Henning: Recently somehow we talked about waiters/waitresses. And the Louis's interpretation was that in Italy they are so nice, because they are so lowly and cannot afford to be demanding and have to be servile, basically.
Henning: And in France they are arrogant, because they can afford it.
Henning: Somehow, because their status is higher.
Max: LOL. Another beautiful theory - nationalist in its core, after all.
Henning: And I agree with neither the first nor the second assessment.
Max: me neither. Being honest I don't see huge differences throughout Europe. It happens to me to meet a very nice waiter here and there, and grumpy people as well
Henning: No, so far i find Italian waiters much nicer and much less professional than in Germany. But I wouldn't venture any theories about the countries.
Max: Jakob (the Slovene) told me after coming back from Berlin that waiters there are so much less nice than here in Italy. While Jakob (the Pole) always complains about them being so rude in comparison with Poland.
Henning: Berlin is a big city though
Max: And I am starting to think that all those theories say more about their authors than about the waiters and the countries. They are always nationally framed, which is stupid
Henning: Maybe. Also our position, when I am in a restaurant in Germany I am often with my family, in Italy with a bunch of fun young, foreign people.
Max: Paris is a different world than Bretagne I assume. In a small village. Of course, there is more of talking, touching, joking in Italy. But people in Germany, in Landshut are also more talkative than in Munich. That's all, I believe. Aaso it depends how touristic the place is, etc.
Max: It's also about the general culture of eating out, talking to waiters, anonymity of the big city. 
Max: Especially between societies as diverse and generally as similar as France and Italy, just think about Genova and Nice!
Max: just bullshit! Luis is so communists but keeps blushing conservative and...",samsum
